row_number,is_anomaly,why_anomoly_timestamp,why_anomoly_Resource,why_anomoly_User,why_anomoly_Action
114,True,0.762221018817521,-1.4418488197670847,0.21948998895520447,-0.453354621725326
115,True,0.7545413219908423,-1.4488035222867033,0.16453577493133598,-0.45620253271105154
116,True,0.7514145877798638,-1.3440132230667776,-0.1873335017545826,-0.40441413449680674
117,False,0.9392626530056474,0.16650862307701425,0.13911208009973772,0.4202526591965794
118,True,0.8553375020880322,0.20368103161090026,0.3859668681486691,0.13536039905065989
119,True,0.7977320541460258,-0.9674956942917464,-0.344440413912616,0.09252457953500139
120,False,0.8676285717578389,0.36787929177037026,-0.18774133584645825,0.32324574866477485
121,True,0.8478289482223951,-1.0605160711691752,0.38383460114763657,0.2906010358006412
122,True,0.7533705346160519,0.3017710471269745,-0.8031817578589668,-0.6487526315702767
123,True,0.8765694274900774,0.30616182102863704,-0.03930120613055105,0.0893274435079212
124,True,0.847813730405331,0.3436986885385375,0.48384249209047986,-0.6312518691873475
125,True,0.8631173476180297,0.34145710019463876,0.2509316709788785,-0.6460831719550083
126,True,0.7849527660285208,-1.0659227148314276,0.3019961248871501,-0.6360759170077093
127,True,0.8388511376778018,0.26002061612340505,0.012547481167943512,-0.5224379645714506
128,True,0.9275546804115918,0.1779549043679066,0.2982094404005346,0.44987451241585197
129,True,0.7879685729546274,-1.0170168153426942,0.15698479550765848,-0.5475816105643485
130,True,0.7347709399595895,-1.5552925699802993,-0.33463955410522594,0.3160464454117253
131,True,0.731958784479627,-1.6773650463160894,0.20076534692125403,0.19910568316389393
132,True,0.9120539732485554,0.1631852201109,0.4367892157191675,-0.544969196528011
133,True,0.8214992837479252,-0.30154942481695185,0.2708690475580866,-0.7054178251400391
134,False,0.8568976343079496,0.358098508679459,0.4730663055586206,0.29882765872501904
135,True,0.8521550119075669,-1.0161457969031382,0.4643432594555856,0.4715368984190392
136,True,0.8459345133284563,0.30444822581008507,0.5492958578844916,-0.5471990468096294
137,True,0.871420474529187,-1.0096188660717056,0.2636558826350507,0.43158380258000545
138,True,0.7630445359246163,0.3500081645780087,-0.8171615721999745,0.30905140924958485
139,True,0.7888580871639994,-1.0670553671240175,0.3053564071203739,0.24393563223473175
140,True,0.7990782863785257,0.2567303645641706,0.03739368051695635,-0.6168678140230777
141,True,0.8128584894670045,-1.0346946537400794,0.44848637311306877,0.09897570971465419
142,True,0.8634368870542835,0.3206864271159936,0.10357097817024292,0.450570956510544
143,True,0.6803803865268414,-0.9297553042469031,-1.0899743415275998,-0.5350777484077127
144,True,0.8241762919076578,0.29704093698218803,0.349211642911205,0.3489840328973731
145,True,0.8289244903658157,-0.9979507631934668,0.03646118789548614,0.45017913041578816
146,True,0.7284791383312864,0.10576801014137238,-0.9043709173274397,-0.6438289321768499
147,True,0.6878381712481784,-0.8505263690327447,-0.7952354713093157,-0.6044341490543205
148,True,0.8208966664964082,0.1356853532426974,0.24547530765549158,-0.7415790230597428
149,True,0.747664938039802,-1.033877527068788,0.06812738572606479,-0.6604192133159601
150,True,0.7544930493087457,-1.1085679904962318,0.43818434896729574,-0.6193883149824347
151,True,0.8513666146127336,0.1887177807640648,0.018848001975562488,0.1088078331254423
152,True,0.800441879687996,-0.308086503576038,0.054725212293443085,-0.6767253991787449
153,True,0.7558101313474259,0.07665514347525157,-1.2081170052399106,0.022065814877068542
154,True,0.756174656281331,0.1994276693971331,0.17139749464825363,-0.5274646814925013
155,True,0.8264030997267947,0.3997767109380507,0.2480556567692222,0.4557187995416004
156,False,0.8255341384506398,0.4115743931280533,0.532709238674276,0.11358463362290275
157,True,0.7374954228244981,0.11129676972023214,-0.44532218317612937,-0.6671545608393061
158,True,0.8317604445453178,0.15340998106772363,-0.18431016062775776,0.4091971590553235
159,True,0.709163074199254,0.38019772908336585,-0.5024263492549189,-0.5852382583818354
160,False,0.8328735950777099,0.18031634044738368,0.3188023080499905,0.12307082260092947
161,True,0.7922967463314018,0.37768779345975606,-0.06965472404749584,0.3344667273566518
162,False,0.865141978907829,0.1534861545004159,0.5113647658319169,0.42827339247708895
163,False,0.8581659879762574,0.4119292289931506,0.5317927921973381,0.309200769465927
164,True,0.802589201539927,0.1342034632401126,0.3393569230639835,-0.5579879129559462
165,True,0.782134246769314,-0.3241566735111141,0.06383303893185523,0.386100755386409
166,True,0.793312820377679,0.15741822879092793,0.21014050300859444,0.36672639563666937
167,True,-0.799494528678513,-0.5096693355761035,-0.33436797066811397,0.2819048861587559
168,True,-0.8719373461684661,-0.5712872338033704,-0.8456822061072146,0.23159943670119035
169,True,-0.9495534543452607,-1.1433344945337858,0.2782054118448702,0.05542917530231691
170,True,-0.6849555993303692,-0.5116622347393077,-1.0483112250078808,0.011171672424567868
171,True,-1.032319441384821,-1.0743250096258388,-0.03921929406406722,0.271454831108762
172,True,-0.7915833540031257,-0.5413486923483006,0.4152111543240384,0.09085130082026661
173,True,-0.8792865810997271,0.016603951514295646,-0.7902172974824231,0.12735839824513617
174,True,-0.864436131756063,-0.5927407020480573,-0.3419045552065152,0.22581627187967282
175,True,-0.8550002382207766,-1.0228701658241368,-0.09983624000233429,0.10910302632559059
176,True,-0.8186998589328845,-0.013141394028184712,-0.7767050833442671,-0.5269053828652156
177,True,-0.8547911650153848,0.04440220286941467,0.19840159473881597,-0.5426962216886975
178,True,-0.7719930424571265,-1.0773760706760653,0.3763859980372664,-0.5218343167294257
179,True,-0.8048177969815292,-0.3097212066569935,0.03146060893518814,0.35184916464902233
180,True,-0.7964815885937884,0.032233660753545765,0.38728323911149615,-0.5440974605341643
181,True,-0.7222969639925063,0.4187750072616515,0.23573478130038963,0.3591095341077614
182,True,-0.7394908266513515,0.020387233119577512,0.15270183416591243,-0.5378465061069725
183,False,-0.6853892219347211,0.42075053923473066,-0.18923404881922598,0.32324661871195115
184,False,-0.7306853600919815,0.08759316042334177,0.34990135465381794,0.2565987407867118
185,True,-0.7284886538372272,0.11350779920822338,-0.2917465685527672,0.33685155803057143
186,True,-0.5810015133547385,-0.1368593420656468,0.3547573438602471,-0.40354691844942614
187,False,-0.6543159692834795,0.4380245436043335,0.37749552809366027,0.24787726044756178
188,True,-0.7102398034034163,0.005499543130620455,-1.0322560998195742,-0.4732293986376502
189,True,-0.6297494782205791,0.4394185114009929,0.2001274802358139,-0.44006079609566534
190,True,-0.6648646945893186,0.03900018493156233,-0.3555753435098132,-0.4734522280234432
191,True,-0.6467398568149209,0.4316511662644567,-0.08241119570320092,-0.47814183931156967
192,True,-0.6799253949470027,0.14777935123149594,0.5573218212640204,-0.4624632239993458
193,True,-0.5978657597748724,0.3491950886882763,-0.6467743239922056,0.289400221633155
194,True,-0.7246275625072662,0.12750405771706988,-0.36883478074890963,0.3139017656989407
195,True,-0.6901269079375685,0.3678997305443992,0.44383715130835416,-0.579930480735565
196,False,-0.7726607240550539,0.11244569423621013,0.4838246864454997,0.07803246390550375
197,True,-0.7713366126409646,-0.02082977310525626,-0.8844902819025491,0.23298277621195482
198,True,-0.6619504914376769,0.3416092676429054,0.058284277413220426,-0.656088044515429
199,True,-0.6489829799002224,0.34113625358362015,-0.48726924539195604,0.011505421765349372
200,True,-0.7653570404888816,0.019668639772816316,0.22565571621852804,-0.5365587029135083
201,True,-0.569268101585233,-0.1661775699347415,-0.6925953223872275,-0.4304472081547499
202,True,-0.7282711049574263,0.09350990056356032,-0.018371453984135346,0.35406957567084235
203,True,-0.6571621665422753,-0.9911978595265073,0.19833878438507058,-0.454777182975473
204,True,-0.7876340903804121,0.09111998801396413,0.23952001180492707,0.3586426781447832
205,False,-0.7636503760546374,0.09485550607826686,-0.13156437178015423,0.13725608333344097
206,True,-0.7007323808236341,-0.20770777112236555,0.40625530516681035,0.3173778854729161
207,True,-0.746852771050371,0.13965541852447755,-0.8290227402677912,0.3917141704837928
208,True,-0.6847569335713249,-0.9162602612497003,-0.13252909766473997,0.2998777028548351
209,True,-0.7659786153840443,0.14122670350068708,0.48034419419029556,-0.5332510624655341
210,True,-0.7875235563966304,-0.921314085462573,0.4203069444133492,0.40330843610560135
211,True,-0.7596016869836748,-0.8791285145385825,-0.4562964392649739,-0.5320095384896666
212,True,-0.7887651849300521,0.2339643156126718,-0.6127445237710768,-0.49671524419955143
213,True,-0.8130166865195405,0.23920516780635212,0.3736413467763348,-0.6203130272369758
214,True,-0.8022376620347821,-0.9334020150865776,-0.24237960647576257,0.10037359974542094
215,True,-0.7594921173186779,0.22413091797559884,0.12459495612847077,0.04889862258994135
216,True,-0.700997192793366,-0.9090122428855579,-0.10089817597482047,0.2874067565179815
217,True,-0.7861831384523581,0.21900239188307805,0.21064258553183077,0.05612277925271898
218,True,-0.6726760313965757,-0.9213660250089186,-1.3337263020151304,0.26968925282295675
219,True,-0.7675007238376774,0.13268126075382672,0.43771226918205186,-0.5149975434645409
220,True,-0.6771323881881599,-0.9569147167678855,-0.08348224428175648,0.13400713955064616
221,False,-0.818832110844714,0.29401170990971903,0.04411042175501789,0.42027795225337644
222,True,-0.9114080782280916,0.13035891641937797,-0.14979131148256664,0.31786399205477184
223,False,-0.8057211158918384,0.2625555461592544,-0.02410303897641623,0.2769139001326444
224,True,-0.8064617965031415,0.3257353732880425,-1.007929323833402,0.32120665017678224
225,False,-0.7000912316005081,0.36468513956724313,0.0820066431579711,0.0904518740101104
226,True,-0.708850966881913,0.2415426659383991,-0.5578914301999262,-0.5723975139330647
227,True,-0.7569283159978184,0.10569051875806712,0.4138410264087759,-0.5422899143506692
228,True,-0.8044494284036733,0.21286998751067257,0.26050711259943565,-0.6223063209670733
229,True,-0.7446818963415576,0.13895441900593689,0.36126424584735456,0.30972372169874474
230,True,-0.7581149062319807,-0.1807239985433782,-0.22110717687807918,0.08518934389572473
239,True,0.28522470683388107,0.38324214812044305,-0.28336442385560556,0.3665270030966498
240,False,0.2408588902669412,0.30721710868095786,0.1274154474767201,0.4051874590185781
241,True,0.24538586979600355,0.3753997849457015,-0.8518217335331688,-0.6376189808266395
242,True,0.16132679289181737,0.2518898514191232,0.2811595845682883,-0.6243682672844707
243,True,0.3169396378523519,0.3417116914460623,0.40437550447087856,0.4483850253547947
244,True,0.16258745515406559,-1.042623960722814,-0.8471276972068341,0.27606217854682963
245,True,0.18913124117278504,-1.1076367406950283,-0.3800179589979614,0.2690455738494339
246,True,0.1489684676674157,0.17593958654113348,-0.1613971022938171,-0.5459620445108289
247,True,0.2396629866741421,-0.2233470125635526,0.11465831899206116,0.10070749503947696
248,True,0.2574260858059387,0.14287241948970802,-0.96182915216514,0.47033045515313265
249,True,0.3517000403975598,0.3210367351014919,0.3224820051671648,0.4820203829479131
250,True,0.2024065773323544,-1.0231309444333636,0.25600171601642446,-0.5421461374052997
251,True,0.17501172671969395,0.1968922716433991,-0.055494679453742195,-0.5433709361349139
252,True,0.1266438149881945,-0.9315153772383259,-0.13894160072430822,-0.6902742181096146
253,True,0.25373493689796456,0.39140790519807905,0.3838260959025591,-0.627907725483036
254,True,0.2522685264257634,0.17402984200121785,0.3592888576428353,-0.6205316069386291
255,True,0.2552113254900906,0.4741633324490601,0.3176895145932799,-0.4929248356299139
256,True,0.22416231120671776,0.18103323458750437,0.3996005674447645,-0.6416176202474535
257,True,0.2800737413234996,-0.15014556927818884,0.2865744392156686,-0.40900176790735343
258,True,0.1886769888981874,0.08756544786578359,0.40413525516040133,-0.6606739504529437
259,True,0.015505740103666003,0.022312677605232065,-0.6555136975218584,-0.7895869181493231
260,True,0.018554327795381898,-0.3467435294847867,0.238758415394746,0.2951653527846812
261,True,0.6449025946619212,0.08258884963746843,-0.2506416426616032,0.23070253696935208
262,True,0.5722029880419394,-1.0238280004613336,0.39216315744795427,-0.5902446822471368
263,True,0.6684028994842771,0.17865707906132813,0.17001704318336602,0.36610291538022793
264,True,0.571579833122471,-0.5719830110930488,0.18122044081148705,0.13921160337913133
265,True,0.5714549178350209,-0.5650823092607458,0.17973915768079604,0.13391709996496917
266,True,0.6077135123711271,-0.732468868705436,0.3509465067982547,0.40830433414289763
267,True,0.7096332255954646,-1.7363942202914096,0.26178217994364017,0.3108535727541481
268,True,0.8521428851079086,0.1747565163961281,0.5889350274316845,-0.5516697340132858
269,True,0.7201391471766576,-1.5115105935998192,0.24245675308141298,0.15237677451218198
270,True,0.6534838126632813,-1.33806647831844,-1.2411562774535503,0.19325799974984104
271,True,0.7082837293467028,-1.751382961605612,0.19882893932670348,0.27499274710485966
272,True,0.8418509795475146,0.13195542063705928,0.1268200476751245,-0.5613803877928553
273,True,0.8380133610005357,0.17556604096473308,0.174785168692294,0.3546678263102813
274,True,0.8217770966942687,0.16310758817510856,-0.86056598634911,0.5054345110263516
275,True,0.7360382686369109,-0.7114424412210638,-0.8087740203511297,0.15393095266370027
276,True,0.8002296196685852,-0.6643220560008807,-0.10580626385279641,0.1717588994997027
277,True,0.814748366702831,-0.7682422719752793,0.3758661390002237,0.3655972748958583
278,True,0.9094224744089034,0.17776468319829478,-0.2877718103814983,0.4411677803074301
279,True,0.8690476219578585,0.1533926925968976,0.3264632125803115,-0.5692886279364201
280,True,0.7307344821406908,-0.696675012593611,-0.23746796290114383,-0.6553757229595115
281,True,0.6858286745093034,-0.7493103617067167,-0.9191213925238013,-0.6448354038564981
282,True,0.7786814077275077,-0.646364468019428,0.37918811559568033,0.1427193942112141
283,True,0.8600904118476347,0.44906263879842534,0.4418132254312285,-0.5178698584128576
284,True,0.8335831260533978,0.3251058295333035,0.2907459165636219,-0.6307133660711434
285,True,0.8639763066543107,0.35643702035264774,0.04262739095020665,0.1332890018759707
286,True,0.8197424269814844,0.2570747116115594,-0.36490512802874425,-0.5131817463193313
287,True,0.8197543706554167,-1.0060233446813782,0.34264872102002736,0.4241710930609626
288,True,0.8691955482249921,0.34311213311124783,0.010079536944794635,0.31066862312237814
289,True,0.8444351070920146,0.14679882050053686,-0.8303238261827746,0.42866897407718013
290,True,0.8599073186238991,-0.9769352942351378,0.08453050250304772,0.4289480635161781
291,True,0.7993892381862429,-0.24504021388513758,-0.1202974121308859,-0.6157445911770268
292,True,0.8154616544887583,-0.18763673313619714,-0.3883306576207337,-0.3975957848214792
293,False,0.8494874326479563,0.11266385439187168,0.1378481310829125,-0.5571959935513956
294,True,0.8478180871139934,-0.6350694284873724,0.47102950919388176,0.3826300718939024
295,True,0.8571120054260339,0.12567940105678396,0.11851156775051679,-0.5441641244796452
296,False,0.8597244980562345,0.2015938891455552,0.3418358590716154,0.35132502464316007
297,True,0.7355990956081822,-0.6108212406787614,-0.9257223523324646,-0.5954673769250001
298,True,0.8235718469714779,0.30686608921256614,-0.5319133628851563,-0.6299822334796847
299,True,0.7718542720822253,-0.6656322496361978,0.09508492304737726,-0.6066491183876599
300,True,0.8178625358528291,-1.0106243912530777,0.3352580227870025,0.4282913182080103
301,True,0.8125078560295805,-0.6127497045990219,0.47490371393160613,0.09317603517725262
302,True,0.7731134415402602,-1.062932331391954,0.37825728329646024,-0.5665406140382298
303,True,0.7200359712606205,-0.6464423664774595,-0.6244103674064739,-0.6184307484469249
304,True,0.7839044495605424,-0.5475823902328838,-0.21772308175177926,-0.5123479142063642
305,True,0.7956808710146911,0.11188056155701921,-1.168135284194412,0.10880426479642012
306,True,0.8265245622138679,0.16777811193850387,0.29749702016607626,0.11314589338518899
307,True,0.8133805208836214,-0.3222452064645136,0.05634225647526873,0.06578652444524942
308,True,0.8815286329128582,0.16003770017779015,0.5028934207692944,0.11022730009603135
309,True,0.8157918737032627,-0.9365009216833737,-0.12310689906019953,0.2689534940169566
310,True,0.802297132761141,-0.7544583487679454,0.5001181615711137,-0.5447919536794261
311,True,0.8914437726238059,0.16551479439744085,0.32661950395726574,-0.5657257288402066
312,True,0.783429137764473,-0.6889600424629891,0.2109521043276317,-0.6664378674437096
313,True,0.7813344649487503,-0.8003005261985429,-0.04774853336296403,0.21226537072568544
314,False,0.7909775969913636,-0.761617233994727,0.263488939557073,-0.5948021407439971
315,True,0.9133661809450769,0.15357760758120595,0.3226054160503325,-0.5517259645195977
316,False,0.9331422656405111,0.20138717773114417,0.35008866126685,0.45389182504352465
317,True,0.8602972921713906,-0.29671025487735514,0.5558407274725974,-0.6013760840807194
318,True,0.8193553580404402,-0.990586643092267,0.21497768157313085,-0.5624134256147024
319,True,0.866477118958718,0.29178703087547286,0.34361472693358275,0.084642006657418
320,True,0.7097026235431364,-0.9752829147645798,-0.9690223401596159,-0.5545928569629943
321,True,0.8842795668453253,0.16599609472174315,0.39929057187255546,0.3615282426237158
322,True,0.7666839869981311,0.06663275223000162,-1.247047209356795,-0.6133838514912712
323,True,0.7660318138797921,-0.7268840374793636,0.06476827758821407,-0.5769668588164533
324,True,0.887834942287758,0.15393603608541476,0.42018205190397573,0.24763240462054517
325,True,0.7962716648698638,-0.7167114550996736,-0.23580348578161583,0.42147549383652994
326,True,0.824540531324854,-0.7642493433342913,0.2703816110207238,0.37046887265351397
327,True,0.7772937302910019,-0.7299521426462088,0.40337350187600635,0.29647037678939964
328,True,0.8198001956195576,-1.062806732441627,0.3055015270404951,0.21985426942018726
329,True,0.893240798255518,0.11458286652431089,0.18560858510828285,-0.6011482385424406
330,True,0.9305013848610775,0.379890322344716,0.5104040316541204,0.48896456154700213
331,True,0.7811343822278075,-1.0610728030564673,0.29730061471064684,-0.6426485803451869
332,False,0.7952624403738744,-0.9855349424556491,-0.03514837786668724,-0.6435057586952476
333,True,0.8962510168468487,0.3348117609123713,-0.4597946774461758,0.46130890611861824
334,True,0.8639059850410846,0.16606251527779986,0.17252748612152308,0.3502287262861443
335,True,0.80354022584544,-0.9326685720110642,-0.6487964979148042,0.372841014497063
336,True,0.8890959243819748,0.12328326982780743,0.056835369572016944,0.2639820014578917
337,True,0.8639820996333324,-0.30253084115486956,0.5509190681478244,-0.6163925695162709
338,False,0.9067022299392599,0.32812951606605084,0.5572593933025928,-0.5252591061747128
339,True,0.8773853778824354,0.12819414207833146,0.2936272215381676,-0.6273970230511119
340,True,0.901208602218416,0.3408280040182937,0.03418989099098118,0.4358727705234937
341,True,0.8445155045809104,0.27806851070079436,-0.15894360704491667,-0.6147433940711289
342,True,0.8501886476439073,0.2366741053478283,0.20652118185830123,-0.6400407841971275
343,True,0.9045577948358016,0.3263343432813513,0.5290847677494368,-0.5352187963092921
344,False,0.8937129622683617,0.29064306288788183,0.2031625476996564,0.06593586615765017
